Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage
26,1,0,29577.0,240
40,0,0,30304.0,10
21,1,0,36672.0,160
23,1,0,21236.0,65
31,1,0,21757.0,119
34,1,0,27460.0,106
41,0,0,2630.0,119
71,0,1,24528.0,285
36,1,0,20199.0,150
24,1,0,41415.0,15
47,0,1,50866.0,31
59,1,0,47054.0,44
57,1,0,46991.0,281
25,1,0,28448.0,18
24,1,0,28438.0,211
52,0,1,2630.0,158
20,0,1,32654.0,188
27,0,0,30120.0,18
47,1,0,2630.0,176
35,0,1,29547.0,148
43,0,1,2630.0,116
23,1,0,30486.0,29
22,1,0,2630.0,294
70,1,0,33498.0,160
59,0,1,25397.0,45
25,0,1,30021.0,152
24,0,1,45663.0,115
26,1,0,24291.0,69
61,0,1,2630.0,281
23,0,0,33832.0,66
35,0,1,36681.0,201
35,0,1,2630.0,50
67,1,0,37000.0,264
56,0,1,35377.0,252
32,1,0,37525.0,288
43,1,0,31055.0,25
53,1,0,35156.0,91
25,0,0,23299.0,83
59,0,1,2630.0,17
25,1,0,38246.0,260
22,1,0,31998.0,212
31,1,0,36560.0,34
21,1,0,28149.0,143
24,0,1,32261.0,265
25,1,0,35732.0,264
38,0,1,35793.0,183
23,1,0,55998.0,234
28,1,0,20923.0,188
45,0,1,25554.0,195
40,0,1,35024.0,230
49,1,0,31816.0,291
22,0,1,31750.0,226
77,1,0,23654.0,126
21,1,0,30908.0,283
43,0,1,2630.0,29
45,0,1,42826.0,79
23,1,0,23706.0,49
41,0,1,26324.0,73
67,1,0,61627.0,102
41,1,0,45232.0,97
23,1,0,39311.0,238
32,1,0,33741.0,142
28,1,0,20223.0,216
44,0,0,33205.0,59
21,1,0,2630.0,180
48,0,1,37801.0,274
51,0,1,29969.0,19
46,0,1,51504.0,279
27,1,0,33414.0,36
25,0,1,39983.0,37
43,1,0,25905.0,113
21,1,0,26897.0,53
21,1,0,42841.0,74
50,0,1,23501.0,68
24,0,1,45429.0,93
21,1,0,37474.0,193
28,0,1,2630.0,190
55,1,0,2630.0,152
44,1,0,2630.0,239
23,0,1,38101.0,104
47,0,1,34513.0,190
26,1,0,2630.0,120
68,0,1,2630.0,283
53,0,1,36983.0,92
34,1,0,2630.0,155
21,0,1,28814.0,138
73,1,0,29065.0,196
46,0,1,33641.0,65
27,1,0,38265.0,197
25,1,0,40824.0,281
43,0,1,53401.0,183
50,1,0,2630.0,178
73,0,1,2630.0,109
44,1,0,31491.0,66
21,1,1,20249.0,27
28,1,0,25087.0,120
29,1,0,44447.0,180
21,1,1,34186.0,127
52,0,1,43528.0,206
50,1,0,19520.0,176
51,0,1,31511.0,262
20,0,1,21376.0,211
20,0,1,22160.0,17
21,1,0,17114.0,241
26,0,0,35388.0,261
21,1,0,26335.0,103
61,0,1,2630.0,134
59,0,1,32193.0,121
25,0,1,2630.0,240
46,0,1,25142.0,184
22,1,0,39154.0,92
45,1,0,64819.0,67
33,1,0,28273.0,276
24,0,1,22813.0,100
20,0,1,2630.0,271
45,0,1,30286.0,288
24,1,0,57336.0,186
44,0,0,30981.0,217
25,1,0,41372.0,20
36,0,1,37091.0,106
24,1,0,35168.0,186
29,0,1,2630.0,174
22,0,0,27259.0,230
47,0,1,38174.0,104
25,1,0,58108.0,13
28,0,1,55153.0,166
26,1,0,25261.0,61
24,1,0,36541.0,282
49,0,1,105779.0,273
59,1,0,41882.0,226
75,0,1,2630.0,109
80,1,0,18002.0,68
20,1,1,2630.0,172
53,1,0,34753.0,160
28,1,0,33278.0,220
56,1,0,36654.0,222
27,1,0,55641.0,55
57,0,0,64456.0,22
25,1,0,23428.0,256
45,0,1,36124.0,201
43,0,1,48725.0,280
47,0,0,25635.0,235
55,0,1,44360.0,293
21,0,1,24129.0,124
53,1,0,67971.0,288
23,0,0,69452.0,151
42,0,0,21676.0,136
51,1,0,48199.0,95
22,1,0,37160.0,42
47,0,1,36840.0,90
27,1,0,34351.0,205
21,1,0,39140.0,284
24,1,0,37528.0,71
23,1,0,27324.0,281
41,0,1,24036.0,13
21,0,1,29655.0,221
41,0,1,36014.0,64
53,1,0,34090.0,13
22,1,0,20290.0,190
43,0,1,2630.0,60
21,0,0,2630.0,148
38,0,1,30056.0,145
22,1,0,33355.0,268
64,0,1,59493.0,201
41,0,1,36637.0,261
28,1,0,25557.0,20
30,1,0,29759.0,54
48,0,1,24174.0,252
45,1,0,31260.0,267
42,1,0,2630.0,269
67,0,1,49448.0,154
59,1,0,2630.0,249
26,0,0,23771.0,94
45,0,0,36329.0,202
24,1,0,27589.0,113
23,0,1,30914.0,247
39,0,1,2630.0,263
70,0,1,104634.0,293
51,1,0,23471.0,92
60,0,0,47082.0,60
24,1,0,27679.0,71
26,0,1,2630.0,225
20,0,1,40676.0,161
35,1,0,2630.0,258
25,1,0,25230.0,249
22,0,1,24673.0,105
33,0,1,2630.0,187
21,0,1,29499.0,225
49,1,0,37697.0,288
49,0,1,50187.0,131
28,1,0,2630.0,293
31,0,1,48829.0,169
25,1,0,32452.0,104
38,1,0,52887.0,296
36,0,1,34857.0,189
23,0,1,31917.0,144
39,0,1,30267.0,109
62,1,0,59702.0,51
24,1,0,42736.0,65
23,1,0,37276.0,190
59,0,1,49132.0,252
40,0,1,44931.0,222
62,0,0,2630.0,125
48,0,1,37289.0,34
44,0,1,2630.0,129
24,1,0,2630.0,231
22,0,1,2630.0,255
51,1,0,41638.0,82
54,0,1,39069.0,136
24,0,1,24878.0,183
32,0,1,49908.0,227
25,1,0,20561.0,18
25,1,0,25517.0,142
51,0,1,52645.0,40
62,1,0,38759.0,25
29,1,0,34849.0,203
41,1,0,39195.0,81
24,1,1,35540.0,264
69,1,0,30090.0,247
51,0,1,30716.0,173
24,1,0,19839.0,279
32,0,0,25918.0,264
21,0,1,17938.0,209
24,1,0,28951.0,27
57,0,1,2630.0,241
44,0,1,2630.0,275
65,0,1,29493.0,177
31,1,0,27636.0,92
27,1,0,62115.0,253
27,1,0,2630.0,153
31,0,1,39690.0,238
39,0,1,26999.0,257
52,0,1,2630.0,212
32,1,0,42510.0,131
25,0,0,18541.0,132
46,1,0,30291.0,114
22,0,1,14549.0,79
26,1,0,40836.0,227
57,0,1,48036.0,191
21,1,0,25071.0,247
22,1,0,23582.0,132
37,0,0,36136.0,16
45,0,1,28374.0,180
22,1,0,31383.0,283
56,1,0,38344.0,191
46,1,0,46705.0,240
25,1,0,30780.0,209
58,0,1,50511.0,75
50,0,1,36332.0,277
31,1,0,34858.0,139
21,1,0,52862.0,13
26,1,0,38215.0,99
26,1,0,48132.0,104
68,1,0,27541.0,290
25,0,1,2630.0,68
23,0,1,29362.0,187
21,0,0,70832.0,220
67,0,1,33239.0,215
23,0,1,26384.0,198
37,1,0,30709.0,244
25,1,0,2630.0,119
22,0,1,47983.0,143
25,1,0,29996.0,245
59,0,1,2630.0,127
49,0,1,32455.0,208
25,0,0,37369.0,290
24,1,0,26737.0,126
58,0,0,29900.0,123
26,1,0,26617.0,48
30,1,0,57259.0,255
43,1,0,40843.0,63
59,0,1,35525.0,115
29,1,0,33557.0,298
24,1,0,27259.0,159
42,0,1,40897.0,135
70,0,1,2630.0,273
53,0,1,25560.0,68
27,1,0,30963.0,140
46,1,0,36295.0,207
52,1,0,21175.0,253
43,0,1,2630.0,250
41,1,0,21699.0,133
52,1,0,60589.0,268
40,1,0,65136.0,155
34,1,0,29123.0,285
22,0,1,31772.0,242
66,0,1,28429.0,75
59,0,1,45252.0,204
53,1,0,29110.0,289
22,0,0,28042.0,61
25,1,0,28990.0,23
54,0,1,34561.0,157
61,0,1,2630.0,131
21,0,1,27177.0,44
61,0,0,33212.0,189
36,0,1,2630.0,108
22,1,0,22025.0,197
44,0,1,45184.0,253
50,0,1,29858.0,258
32,1,0,33879.0,156
24,0,1,2630.0,174
45,0,1,27268.0,141
41,0,1,26493.0,261
58,0,1,29698.0,14
54,1,0,2630.0,18
28,1,0,30576.0,57
22,1,0,48025.0,145
47,0,1,69918.0,185
22,1,0,30933.0,138
37,0,1,34032.0,95
62,1,0,50157.0,274
46,1,0,2630.0,288
69,0,1,25931.0,200
42,0,1,2630.0,171
43,0,1,49104.0,175
75,1,0,2630.0,145
43,1,0,2630.0,201
30,0,0,22337.0,285
32,1,0,30890.0,70
52,0,1,2630.0,32
24,1,0,23259.0,78
29,1,0,40582.0,184
25,1,0,28503.0,162
23,1,0,25336.0,287
30,1,0,2630.0,169
23,1,0,24420.0,75
32,0,1,35870.0,12
45,1,0,40442.0,283
26,1,0,46956.0,152
30,1,0,30721.0,175
22,0,1,33433.0,265
63,1,0,2630.0,202
39,0,1,2630.0,168
26,1,0,34029.0,72
48,0,1,42298.0,30
44,0,1,2630.0,40
41,0,1,2630.0,262
26,1,0,48258.0,68
54,0,1,2630.0,166
22,0,1,39651.0,157
65,0,1,36908.0,126
21,1,0,33995.0,145
62,1,0,24247.0,78
42,1,0,33106.0,83
62,0,1,37766.0,271
48,0,0,53193.0,187
47,0,1,30511.0,111
25,1,0,2630.0,132
59,1,0,20737.0,37
32,0,0,24913.0,233
24,1,0,38341.0,265
22,0,1,36931.0,222
39,0,1,20836.0,84
56,0,1,41799.0,56
23,1,0,35867.0,193
21,0,1,40119.0,74
73,1,0,20882.0,290
36,0,1,36504.0,273
44,1,0,44893.0,243
33,1,0,35894.0,219
23,0,1,33031.0,238
29,1,0,37397.0,115
36,0,1,32862.0,263
40,0,1,2630.0,11
22,1,0,27591.0,150
50,0,1,42620.0,203
22,1,0,28894.0,54
40,1,0,26781.0,155
21,1,0,28564.0,297
35,0,1,46538.0,246
58,0,1,30161.0,130
68,0,0,42211.0,243
66,0,1,35417.0,230
23,1,0,37070.0,161
26,1,0,21317.0,28
41,1,0,31653.0,77
22,1,0,50298.0,156
26,1,0,31555.0,62
50,0,1,41783.0,261
28,1,0,27795.0,25
56,0,1,43191.0,111
42,0,1,2630.0,34
22,1,0,24780.0,236
26,1,0,47753.0,143
23,1,0,37815.0,248
21,0,1,43838.0,101
23,0,0,32754.0,16
34,0,1,39533.0,55
53,0,1,52712.0,164
73,1,0,67939.0,222
39,1,0,31089.0,97
48,0,1,54161.0,188
72,0,1,35326.0,79
39,0,1,35036.0,215
21,1,0,33247.0,271
25,1,0,35504.0,286
21,1,0,36086.0,153
37,0,1,35597.0,208
28,0,1,2630.0,267
22,1,0,2630.0,37
22,1,0,37882.0,73
49,0,1,2630.0,169
44,0,0,17398.0,285
23,1,0,44762.0,143
46,0,1,37789.0,86
46,0,1,2630.0,232
50,1,0,33597.0,92
39,1,0,20389.0,236
27,1,0,27765.0,279
45,0,1,45341.0,76
41,0,1,52074.0,141
66,1,0,33729.0,116
22,1,0,28081.0,68
24,1,0,25830.0,212
31,1,0,29177.0,86
25,1,0,24493.0,211
50,0,1,2630.0,59
24,1,0,27015.0,30
48,0,1,30683.0,67
22,1,0,23536.0,223
54,0,1,51475.0,181
30,1,0,31792.0,15
52,0,0,37073.0,225
22,1,0,34273.0,96
56,0,1,52397.0,217
56,1,0,34403.0,134
51,0,1,31475.0,185
39,0,1,30624.0,154
63,0,1,2630.0,217
21,1,1,2630.0,249
71,0,1,2630.0,153
34,0,1,48217.0,107
22,1,0,29002.0,211
24,0,1,33051.0,190
55,0,1,32104.0,198
52,1,0,33941.0,189
22,1,0,54829.0,61
25,1,0,37989.0,161
26,1,0,23055.0,166
25,1,0,47464.0,153
46,0,1,49763.0,273
23,1,0,61825.0,247
34,1,0,37142.0,17
64,0,1,2630.0,82
62,0,1,47004.0,263
26,1,0,30069.0,132
24,0,1,55141.0,209
27,1,0,22697.0,28
43,0,1,34500.0,193
53,0,1,2630.0,20
24,0,1,2630.0,257
24,1,0,44916.0,75
72,1,0,2630.0,127
41,0,1,52832.0,82
21,1,0,40541.0,20
28,1,0,27183.0,25
77,0,1,21924.0,173
27,1,0,34241.0,45
45,0,1,54812.0,278
23,1,1,2630.0,150
52,0,1,2630.0,215
45,0,1,43448.0,236
46,0,1,2630.0,229
23,1,1,44134.0,196
50,0,1,40713.0,71
53,0,1,81320.0,229
45,0,1,2630.0,195
23,1,0,30205.0,198
48,0,1,49045.0,56
49,0,0,2630.0,199
23,1,0,28106.0,229
37,0,1,22174.0,67
40,1,0,23456.0,230
55,0,1,2630.0,39
75,1,0,65689.0,159
22,0,1,48269.0,140
30,1,0,28325.0,43
25,1,0,19192.0,275
44,1,0,2630.0,127
70,1,0,28113.0,126
29,1,0,35654.0,80
46,0,1,24381.0,143
22,0,0,32366.0,122
56,1,0,40694.0,195
25,0,0,2630.0,148
50,0,1,2630.0,172
48,1,1,56933.0,119
26,1,0,53596.0,50
26,1,0,18205.0,174
27,1,0,2630.0,11
34,0,1,30165.0,91
46,0,1,32398.0,190
24,1,0,29290.0,48
55,0,1,34488.0,116
27,0,1,61477.0,252
47,0,1,41788.0,64
25,0,0,33509.0,53
24,1,0,24871.0,213
21,1,1,58838.0,234
21,1,1,48335.0,135
42,0,1,34023.0,126
24,1,0,2630.0,241
44,0,1,2630.0,40
56,0,1,34224.0,204
30,0,0,2630.0,216
22,1,0,28953.0,204
67,0,0,63124.0,70
48,0,1,2630.0,292
25,1,0,29283.0,95
25,1,0,28082.0,123
31,0,1,41483.0,102
39,1,0,2630.0,205
21,0,1,25901.0,213
54,0,1,93902.0,157
32,1,0,31957.0,290
51,1,0,39395.0,195
66,0,1,28627.0,186
41,1,0,46548.0,65
36,1,0,34495.0,97
30,1,0,29881.0,92
53,1,0,27208.0,180
52,0,1,49481.0,153
20,0,0,2630.0,297
72,1,0,46464.0,54
57,0,1,44229.0,161
33,1,0,27830.0,237
68,0,1,43974.0,278
52,0,1,2630.0,234
54,1,0,33026.0,254
24,0,1,28031.0,124
58,0,0,47135.0,225
50,0,1,34574.0,220
37,0,1,26966.0,143
22,0,1,19981.0,66
48,0,1,34929.0,167
34,1,0,26392.0,291
41,1,0,39847.0,157
67,0,1,40055.0,15
34,1,1,28301.0,81
64,0,1,2630.0,270
24,1,0,2630.0,100
24,1,0,29487.0,226
37,1,0,31320.0,97
22,1,0,61553.0,127
48,0,1,36234.0,284
48,0,0,53396.0,182
34,1,0,2630.0,101
64,0,1,77488.0,70
46,0,1,2630.0,222
72,0,1,35460.0,169
22,0,1,29862.0,203
27,1,0,23663.0,287
39,0,1,26493.0,11
27,1,0,47068.0,140
35,0,1,33862.0,133
22,1,0,44947.0,274
43,0,1,2630.0,27
40,0,1,2630.0,19
26,1,0,36395.0,139
79,0,1,2630.0,37
56,1,0,36293.0,153
33,0,1,33541.0,48
22,1,0,31168.0,218
40,1,0,38577.0,100
63,0,1,39287.0,298
31,1,0,2630.0,195
30,1,0,31812.0,43
21,1,0,31068.0,78
23,1,0,32330.0,111
67,0,1,2630.0,164
22,0,1,40326.0,273
77,1,1,68259.0,201
76,0,1,31068.0,116
24,1,0,27840.0,135
47,1,1,31656.0,236
44,0,1,58580.0,57
40,0,1,34690.0,164
47,0,1,36729.0,288
24,1,0,29413.0,142
44,0,1,37779.0,238
65,1,0,33681.0,193
38,0,0,35724.0,64
41,0,1,27204.0,66
24,1,0,35939.0,45
30,0,1,42302.0,190
64,0,1,37253.0,58
55,0,1,51850.0,142
57,1,0,33807.0,217
35,1,0,2630.0,26
25,1,0,61077.0,217
59,0,0,2630.0,229
24,1,0,28522.0,172
39,0,1,53782.0,220
40,1,0,32318.0,172
74,0,1,57580.0,121
24,0,0,2630.0,129
66,0,1,35171.0,110
28,1,0,28049.0,171
24,1,0,39500.0,60
23,0,1,32354.0,277
53,0,0,39393.0,186
71,1,0,41677.0,252
44,1,0,36142.0,281
46,0,1,38933.0,61
53,0,1,2630.0,70
24,1,0,25963.0,44
22,1,0,28217.0,299
26,1,0,48436.0,57
36,0,1,2630.0,99
38,0,1,47718.0,102
23,1,0,43591.0,287
34,1,0,29061.0,274
27,1,0,39927.0,64
24,0,1,27982.0,242
44,0,1,32978.0,46
30,1,0,18208.0,46
72,0,1,44775.0,42
79,0,1,95773.0,174
49,0,1,36313.0,128
24,0,1,32449.0,26
25,0,0,30084.0,203
25,1,0,27637.0,57
47,1,0,37766.0,194
53,0,1,60732.0,273
48,0,1,25950.0,272
56,0,1,39012.0,275
65,0,1,55277.0,235
23,1,0,38112.0,15
23,1,0,26746.0,178
22,1,0,32997.0,196
24,1,0,33202.0,210
55,1,0,27064.0,229
49,1,0,2630.0,170
22,1,0,36794.0,229
31,1,0,2630.0,181
25,0,0,26014.0,251
24,1,0,33855.0,88
67,1,1,25086.0,238
43,1,0,49495.0,280
57,0,1,32190.0,132
34,0,1,2630.0,110
45,0,1,56935.0,259
22,1,0,27566.0,165
46,1,0,42452.0,214
75,0,0,2630.0,174
47,1,0,28012.0,121
59,1,0,30819.0,198
23,1,0,26317.0,211
21,1,0,23830.0,192
26,0,0,2630.0,71
38,0,1,2630.0,259
23,1,0,2630.0,41
31,0,1,21869.0,141
47,0,1,44637.0,227
24,1,0,37427.0,217
72,1,0,15560.0,209
24,1,0,28178.0,171
40,0,1,2630.0,229
26,0,0,23855.0,213
60,0,1,31349.0,84
23,0,1,34824.0,103
65,0,1,58237.0,50
28,1,0,37046.0,155
21,0,1,22576.0,172
30,1,0,2630.0,237
41,0,1,32694.0,60
25,1,0,47687.0,161
54,0,1,49355.0,114
27,1,0,35837.0,136
38,0,1,2630.0,214
45,0,1,50587.0,288
51,0,1,32114.0,241
42,0,0,2630.0,92
33,1,0,25216.0,69
43,0,1,26011.0,232
32,1,0,36881.0,59
48,0,1,41057.0,31
28,0,1,31470.0,142
75,0,1,38289.0,223
45,0,1,22780.0,45
27,1,0,39739.0,62
30,1,0,33466.0,21
25,1,0,33490.0,18
43,1,0,34441.0,268
36,0,1,32838.0,284
54,0,1,43646.0,102
21,0,1,38127.0,185
23,1,0,22068.0,197
45,0,1,2630.0,38
65,0,0,58487.0,36
41,0,1,42246.0,67
36,0,1,33708.0,234
46,0,1,49689.0,275
31,1,0,61158.0,64
45,0,1,26978.0,13
20,0,0,29359.0,108
40,0,1,2630.0,21
58,0,1,23946.0,105
40,0,1,36490.0,249
25,0,0,37886.0,47
32,1,0,22574.0,94
44,0,1,2630.0,121
29,1,0,2630.0,207
24,1,0,42738.0,242
65,1,0,33942.0,205
38,0,1,2630.0,176
25,1,0,25283.0,60
26,1,0,34681.0,24
64,1,0,39324.0,137
56,1,0,31004.0,203
54,0,1,41075.0,93
61,1,0,35986.0,227
61,0,1,35524.0,171
26,1,0,30199.0,274
56,0,1,2630.0,101
26,0,1,31623.0,35
72,0,1,2630.0,150
54,0,1,2630.0,102
58,0,0,38388.0,263
28,1,0,25339.0,67
37,0,1,35239.0,220
60,0,1,34405.0,226
21,0,0,29475.0,108
28,0,0,28720.0,279
25,0,1,70157.0,61
24,0,1,22866.0,213
70,0,0,38858.0,245
27,1,0,2630.0,203
23,1,0,26034.0,32
49,0,1,2630.0,74
21,0,1,34273.0,52
44,0,1,31709.0,142
67,0,1,2630.0,139
78,0,1,2630.0,297
25,1,0,25664.0,259
49,0,1,26467.0,18
29,1,0,30230.0,15
47,0,1,34302.0,268
22,1,0,30845.0,92
43,0,0,38729.0,90
26,1,0,29073.0,192
25,1,0,23156.0,171
21,0,1,31693.0,231
27,1,0,32202.0,289
60,0,1,27164.0,26
26,1,0,35245.0,215
36,0,1,30291.0,82
34,0,1,29779.0,280
49,0,1,52837.0,152
22,0,1,34577.0,119
36,0,1,36091.0,65
57,0,1,36598.0,238
25,1,0,28435.0,261
56,0,1,2630.0,43
21,1,1,26293.0,85
76,0,1,40383.0,229
25,0,1,36145.0,169
52,0,1,38239.0,253
24,1,0,24710.0,298
27,0,1,37342.0,243
44,0,1,2630.0,122
26,1,0,32705.0,66
26,1,0,33725.0,292
25,1,0,33843.0,249
52,0,1,26181.0,21
52,1,0,44412.0,58
39,0,0,47646.0,132
47,1,0,25010.0,255
31,0,1,38062.0,240
37,0,1,36822.0,70
26,1,0,29263.0,53
21,1,1,30472.0,153
52,0,1,29471.0,267
25,1,0,39847.0,130
76,0,1,37935.0,90
37,1,0,28442.0,296
23,0,1,50611.0,235
25,1,0,41565.0,275
56,0,1,26149.0,254
53,0,1,33740.0,32
32,0,1,26955.0,156
37,1,0,39993.0,292
24,1,0,36842.0,133
22,1,0,38831.0,81
26,1,0,19867.0,78
51,1,0,38110.0,122
21,0,1,30398.0,212
30,1,0,35338.0,153
46,0,1,37569.0,227
24,0,0,2630.0,297
53,0,1,26374.0,31
24,1,0,36320.0,12
38,1,0,40985.0,262
59,0,1,2630.0,121
49,1,0,31638.0,119
69,1,0,26407.0,257
64,1,0,42075.0,289
68,1,0,2630.0,264
20,0,0,32107.0,45
28,1,0,28990.0,47
62,1,0,53539.0,248
46,0,1,37885.0,155
44,1,0,40525.0,295
30,1,0,61086.0,50
39,0,1,2630.0,27
39,0,1,27623.0,85
45,0,1,42909.0,110
32,0,1,2630.0,49
22,0,1,36451.0,59
38,0,1,2630.0,166
22,0,0,29830.0,256
46,0,1,34050.0,18
47,0,0,32320.0,228
53,1,0,48314.0,146
49,0,1,27119.0,57
24,1,0,31141.0,71
26,1,0,2630.0,132
31,1,0,28109.0,200
23,1,0,25686.0,98
25,1,0,33002.0,188
25,1,0,65273.0,200
27,1,0,85797.0,81
36,0,1,34051.0,79
26,0,1,28980.0,196
23,1,0,35130.0,179
29,1,0,19024.0,36
53,0,1,35594.0,207
47,1,0,43066.0,104
57,0,1,34347.0,191
41,1,0,23265.0,245
50,0,1,23719.0,291
42,0,1,37122.0,122
21,1,0,33249.0,77
50,0,1,42779.0,61
44,0,1,107729.0,36
55,0,1,38171.0,145
21,1,0,41820.0,285
25,1,0,56388.0,23
23,1,0,38977.0,298
36,0,1,2630.0,225
22,0,1,37210.0,59
71,1,0,21765.0,51
23,0,1,2630.0,230
24,1,0,21566.0,32
61,1,0,40950.0,206
27,1,0,24127.0,73
34,0,1,2630.0,274
51,1,0,35486.0,60
29,1,0,27529.0,107
38,0,1,47015.0,128
46,0,1,31234.0,212
45,0,0,2630.0,120
67,0,1,39468.0,96
21,0,1,23690.0,19
29,1,0,28996.0,200
58,0,1,28820.0,248
72,1,0,38746.0,86
39,0,1,26754.0,30
52,0,1,33132.0,70
46,0,1,51919.0,189
24,1,0,26519.0,238
45,0,0,28373.0,186
49,1,0,29684.0,44
20,0,1,35272.0,172
65,0,1,30659.0,290
24,1,0,38839.0,101
24,0,0,49484.0,52
36,1,0,32161.0,24
43,0,1,31333.0,142
24,1,0,19221.0,63
39,0,1,28632.0,233
21,1,1,29819.0,104
29,1,1,2630.0,170
59,0,1,41424.0,228
49,1,0,34044.0,210
25,1,0,32298.0,125
64,1,1,48524.0,119
25,1,0,26055.0,272
47,0,1,24025.0,291
69,0,1,38153.0,247
47,0,1,40640.0,16
36,0,1,35171.0,117
26,1,0,33221.0,28
64,1,0,32694.0,139
33,0,1,32847.0,56
35,0,1,55633.0,67
30,1,0,20917.0,108
35,1,0,2630.0,188
69,1,0,37685.0,111
45,0,1,2630.0,101
23,1,0,35739.0,237
22,0,1,46823.0,135
29,1,0,36015.0,285
29,0,1,2630.0,109
38,0,1,2630.0,241
29,1,0,23474.0,113
52,0,1,61055.0,236
73,1,0,2630.0,129
25,1,0,2630.0,53
56,1,0,2630.0,102
40,0,1,2630.0,75
53,0,1,45205.0,42
24,1,0,44540.0,235
80,0,1,53501.0,124
22,1,0,28302.0,168
32,0,1,2630.0,20
26,1,0,26323.0,18
47,0,1,2630.0,38
21,1,0,31475.0,129
23,1,0,61376.0,281
45,0,1,49071.0,256
23,1,0,33007.0,271
26,0,1,77024.0,26
38,1,0,2630.0,174
34,0,1,12241.0,298
34,0,1,29404.0,25
54,0,1,45063.0,201
21,1,1,21018.0,99
21,0,1,28422.0,103
52,0,1,40662.0,273
64,0,1,2630.0,264
23,1,0,54825.0,16
24,1,0,30440.0,35
23,1,0,34190.0,138
21,0,1,32847.0,264
38,1,0,51035.0,243
54,1,0,26465.0,149
38,0,1,31417.0,191
24,1,0,32036.0,27
31,1,0,31152.0,65
45,0,1,35862.0,249
24,1,0,46542.0,256
42,0,1,2630.0,200
26,1,0,45973.0,160
40,0,1,24627.0,55
24,1,0,34571.0,51
34,0,1,51847.0,282
47,0,1,36978.0,104
24,1,0,25360.0,271
61,0,1,22070.0,208
35,1,0,23989.0,265
35,0,1,28054.0,12
39,0,1,33035.0,127
23,1,0,2630.0,166
23,1,0,29477.0,231
46,1,0,26113.0,172
23,0,1,33387.0,35
60,0,1,2630.0,284
41,0,1,37262.0,137
21,1,0,53874.0,116
22,1,0,33581.0,61
48,0,1,42024.0,202
41,0,1,55591.0,289
38,0,0,47697.0,260
20,1,1,45208.0,167
29,0,1,2630.0,33
35,0,1,35320.0,200
27,1,1,47488.0,46
25,1,0,34245.0,195
43,0,1,34249.0,291
23,1,0,42501.0,242
51,1,0,34789.0,281
22,1,0,25069.0,235
43,0,1,41934.0,34
44,1,0,28846.0,180
40,0,1,28509.0,264
51,0,1,29564.0,219
44,0,1,49536.0,120
64,1,0,44899.0,116
25,0,0,32896.0,128
24,1,0,33583.0,206
43,0,1,49394.0,116
40,0,1,52624.0,49
21,1,0,26538.0,205
34,0,1,28506.0,155
61,0,1,29772.0,297
23,0,0,28638.0,224
22,1,0,30991.0,46
27,0,1,24921.0,159
34,0,1,49537.0,107
24,0,1,35824.0,285
22,0,0,37966.0,178
24,1,0,48283.0,19
41,1,0,39526.0,259
22,1,0,25868.0,248
45,1,0,23272.0,169
59,1,0,39840.0,226
49,0,1,54443.0,72
26,1,0,28731.0,59
24,0,1,39727.0,256
48,0,1,43951.0,188
35,1,0,25013.0,131
22,1,1,30879.0,135
25,1,0,21047.0,64
67,0,1,50827.0,82
50,0,1,27154.0,207
41,1,0,37415.0,29
22,1,0,31719.0,143
31,0,1,27570.0,29
57,0,1,64995.0,220
45,0,1,27420.0,267
26,1,0,29512.0,290
44,0,1,2630.0,80
22,0,0,34200.0,191
33,0,1,30192.0,74
43,0,1,32247.0,239
27,1,0,36833.0,165
51,1,0,27521.0,254
29,1,0,2630.0,143
54,0,0,27832.0,139
40,0,1,31795.0,231
61,1,0,41376.0,185
25,0,1,31291.0,157
21,1,0,43682.0,261
22,1,0,34879.0,61
39,0,1,30470.0,197
40,0,1,39767.0,181
25,0,1,41001.0,21
56,0,1,28899.0,40
38,1,0,27085.0,14
24,1,0,31437.0,277
79,0,1,2630.0,142
30,0,1,33375.0,59
46,0,1,2630.0,245
27,0,1,2630.0,70
33,0,1,30698.0,61
23,1,0,20494.0,200
50,1,0,40726.0,144
51,0,1,36337.0,234
69,0,1,38089.0,243
21,1,0,37200.0,293
21,1,0,67389.0,169
54,0,0,28939.0,237
41,1,0,22007.0,265
28,1,0,30962.0,225
21,0,1,24453.0,216
33,1,0,27625.0,294
27,0,1,30108.0,150
36,0,1,21801.0,29
22,1,0,28089.0,293
25,1,0,29076.0,64
54,1,0,34882.0,120
37,0,1,37317.0,294
23,1,0,35199.0,189
34,0,1,41868.0,270
37,1,0,33225.0,292
43,1,0,37951.0,167
32,1,0,26583.0,285
31,0,1,30736.0,202
31,1,0,31004.0,249
26,1,0,22748.0,41
21,0,1,27745.0,116
21,1,0,61168.0,77
66,1,0,33541.0,87
36,0,1,45364.0,34
43,0,1,2630.0,219
23,1,0,24397.0,218
35,0,1,28102.0,153
30,0,1,2630.0,100
35,0,1,34470.0,24
30,1,0,35394.0,257
20,0,1,33735.0,299
52,0,1,2630.0,212
41,0,1,50846.0,263
25,1,0,2630.0,206
22,1,0,58803.0,87
38,1,1,27643.0,173
23,1,0,41099.0,191
38,0,1,42808.0,102
35,0,1,2630.0,62
24,1,0,47014.0,237
46,0,0,42386.0,61
73,0,1,33364.0,280
26,1,0,39643.0,256
